,Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
3473,2,2,13,1,1938,12,9,10
3474,2,2,13,1,1938,12,9,1
3475,2,2,13,1,1938,12,9,1
3476,2,2,13,1,1938,12,9,1
3478,1,2,13,1,1939,6,23,1
3480,1,2,13,1,1939,7,26,1
3481,2,2,13,1,1939,8,4,10
3482,2,2,13,1,1939,9,29,1
3483,2,2,13,1,1939,11,17,10
3484,2,2,13,1,1939,11,21,1
3485,2,2,13,1,1940,2,9,1
3486,2,2,13,1,1940,2,9,1
3487,2,2,13,1,1940,3,22,1
3488,2,2,13,1,1940,5,17,1
3489,2,2,13,1,1940,8,16,2
3490,2,2,13,1,1940,8,16,2
3491,2,2,13,1,1940,8,23,15
3492,2,2,13,1,1940,8,23,1
3494,2,2,13,1,1940,10,18,2
3495,2,2,13,1,1940,11,8,10
3496,2,2,13,1,1940,12,13,1
3497,2,2,13,1,1940,12,13,10
3498,2,2,13,1,1940,12,27,1
3499,2,2,13,1,1941,1,3,10
3500,2,2,13,1,1941,1,3,10
3501,2,2,13,1,1941,5,12,2
3502,2,2,13,1,1941,5,23,10
3503,2,2,13,1,1941,5,23,1
3504,2,2,13,1,1941,10,10,2
3505,2,2,13,1,1942,1,30,2
3506,2,2,13,1,1942,1,31,1
3507,2,2,13,1,1942,2,6,1
3509,1,2,13,1,1942,3,11,1
3510,1,2,13,1,1942,5,15,1
3511,2,2,13,1,1942,7,2,1
3512,2,2,13,1,1942,7,10,1
3513,2,2,13,1,1942,10,16,11
3514,1,2,13,1,1942,10,16,1
3515,2,2,13,1,1942,11,26,1
3516,2,2,13,1,1943,1,15,1
3518,1,2,13,1,1943,3,12,1
3519,2,2,13,1,1943,3,26,2
3520,2,2,13,1,1943,5,28,11
3521,1,2,13,1,1943,5,28,1
3522,2,2,13,1,1943,6,10,2
3523,2,2,13,1,1943,7,19,1
3524,2,2,13,1,1943,8,10,2
3525,1,2,13,1,1943,8,20,1
3526,2,2,13,1,1943,8,20,10
3527,2,2,13,1,1943,8,20,10
3528,2,2,13,1,1943,8,20,1
3529,2,2,13,1,1943,9,24,1
3530,2,2,13,1,1943,10,22,1
3532,2,2,13,1,1943,12,11,1
3533,2,2,13,1,1943,12,31,1
3534,2,2,13,1,1944,1,5,2
3535,1,2,13,1,1944,1,7,10
3536,2,2,13,1,1944,2,3,2
3537,2,2,13,1,1944,3,7,23
3538,2,2,13,1,1944,3,17,1
3539,2,2,13,1,1944,4,7,1
3540,2,2,13,1,1944,4,28,2
3541,2,2,13,1,1944,4,28,2
3542,2,2,13,1,1944,5,25,1
3543,1,2,13,1,1944,7,28,2
3544,2,2,13,1,1945,1,19,1
3545,2,2,13,1,1945,1,19,1
3546,1,2,13,1,1945,3,2,10
3547,2,2,13,1,1945,3,2,2
3548,2,2,13,2,1945,3,5,1
3549,1,2,13,1,1945,3,9,1
3550,2,2,13,1,1945,3,9,1
3551,2,2,13,1,1945,4,27,1
3552,2,2,13,1,1945,5,11,10
3553,2,2,13,1,1945,5,11,10
3554,2,2,13,1,1945,6,1,2
3555,2,2,13,1,1945,6,29,2
3556,1,2,13,1,1945,7,28,1
3557,2,2,13,1,1945,8,24,15
3558,1,2,13,1,1945,8,24,1
3559,2,2,13,1,1945,9,21,2
3560,2,2,13,1,1945,11,9,10
3561,2,2,13,1,1945,11,9,10
3562,2,2,13,1,1945,11,30,1
3563,2,2,13,1,1946,2,8,1
3564,2,2,13,1,1946,3,29,2
3565,2,2,13,1,1946,3,29,10
3567,2,2,13,1,1946,5,31,2
3568,2,2,13,1,1946,7,5,2
3569,2,2,13,1,1946,7,19,1
3570,1,2,13,1,1946,8,2,1
3571,1,2,13,1,1946,10,22,10
3572,1,2,13,1,1946,11,8,1
3573,2,2,13,1,1946,11,15,2
3574,2,2,13,1,1946,11,22,1
3575,2,2,13,1,1946,11,22,1
3577,2,2,13,1,1946,12,13,10
3578,2,2,13,1,1946,12,20,10
3579,2,2,13,1,1947,2,8,1
3580,2,2,13,1,1947,2,8,1
3581,1,2,13,1,1947,4,18,1
3582,1,2,13,1,1947,4,25,1
3583,2,2,13,1,1947,4,25,1
3584,2,2,13,1,1947,5,2,1
3585,2,2,13,1,1947,6,17,2
3586,2,2,13,1,1947,6,30,10
3587,2,2,13,1,1947,8,1,10
3588,2,2,13,1,1947,8,1,1
3589,1,2,13,1,1947,8,9,10
3590,2,2,13,1,1947,8,13,1
3591,2,2,13,1,1947,10,6,1
3592,2,2,13,1,1947,10,10,1
3593,2,2,13,1,1947,10,10,10
3594,1,2,13,1,1947,11,18,1
3595,2,2,13,1,1948,1,2,10
3596,2,2,13,1,1948,1,2,10
3597,2,2,13,1,1948,2,13,10
3598,2,2,13,1,1948,2,16,1
3599,2,2,13,1,1948,3,5,2
3600,2,2,13,1,1948,3,26,10
3601,2,2,13,1,1948,8,13,1
3602,2,2,13,1,1948,8,16,1
3603,2,2,13,1,1948,10,15,10
3605,1,2,13,1,1948,11,5,10
3606,1,2,13,1,1948,11,5,10
3607,2,2,13,1,1948,11,26,1
3608,1,2,13,1,1949,4,8,1
3609,2,2,13,1,1949,4,20,1
3610,2,2,13,1,1949,5,20,1
3611,2,2,13,1,1949,6,1,1
3612,2,2,13,1,1949,8,19,2
3613,2,2,13,1,1949,9,12,10
3614,2,2,13,1,1949,9,12,10
3615,2,2,13,1,1949,12,16,1
3616,2,2,13,1,1950,1,27,1
3617,2,2,13,1,1950,4,21,1
3618,1,2,13,1,1950,4,28,1
3619,2,2,13,1,1950,5,26,10
3620,2,2,13,1,1950,8,18,10
3621,2,2,13,1,1950,8,18,10
3622,2,2,13,1,1950,8,18,10
3623,2,2,13,1,1950,9,29,1
3624,2,2,13,1,1950,10,28,15
3625,2,2,13,1,1950,11,3,1
3627,1,2,13,1,1950,11,21,10
3628,1,2,13,1,1950,11,21,10
3629,2,2,13,1,1951,3,2,1
3630,2,2,13,1,1951,5,25,2
3631,1,2,13,1,1951,7,27,1
3632,1,2,13,1,1951,10,5,1
3633,2,2,13,1,1951,11,2,2
3634,2,2,13,1,1951,12,14,1
3635,1,2,13,1,1951,12,17,1
3636,1,2,13,1,1952,2,21,1
3637,2,2,13,1,1952,3,1,11
3638,2,2,13,1,1952,3,14,1
3639,1,2,13,1,1952,4,4,1
3640,2,2,13,1,1952,4,17,1
3641,2,2,13,1,1952,4,25,1
3642,2,2,13,1,1952,6,6,1
3644,2,2,13,1,1952,7,25,1
3645,2,2,13,1,1952,10,7,1
3646,2,2,13,1,1952,11,21,1
3647,2,2,13,1,1953,2,27,1
3648,2,2,13,1,1953,4,16,2
3649,2,2,13,1,1953,5,8,1
3650,1,2,13,1,1953,8,24,10
3651,2,2,13,1,1953,8,28,1
3652,2,2,13,1,1953,11,14,1
3653,2,2,13,1,1953,12,18,1
3654,2,2,13,1,1953,12,23,2
3655,2,2,13,1,1954,1,22,1
3656,1,2,13,1,1954,2,5,1
3657,2,2,13,1,1954,5,25,2
3658,2,2,13,1,1954,6,11,2
3660,2,2,13,1,1954,6,15,2
3661,2,2,13,1,1954,8,6,10
3662,2,2,13,1,1954,9,17,15
3663,2,2,13,1,1954,11,5,1
3664,2,2,13,1,1954,11,19,10
3665,2,2,13,1,1954,11,19,10
3666,2,2,13,1,1954,12,12,1
3667,1,2,13,1,1955,1,7,10
3669,2,2,13,1,1955,4,15,1
3670,2,2,13,1,1955,6,17,15
3671,2,2,13,1,1956,1,27,1
3672,2,2,13,1,1956,3,30,10
3673,1,2,13,1,1956,4,13,11
3675,2,2,13,1,1956,6,29,2
3676,2,2,13,1,1956,9,21,1
3677,2,2,13,1,1957,1,4,2
3678,1,2,13,1,1957,2,8,10
3679,1,2,13,1,1957,3,5,1
3680,1,2,13,1,1957,3,8,1
3681,2,2,13,1,1957,3,15,1
3682,2,2,13,1,1957,3,15,1
3683,2,2,13,1,1957,3,19,1
3684,2,2,13,1,1957,3,19,10
3685,2,2,13,1,1957,3,19,10
3686,1,2,13,1,1957,3,25,10
3687,2,2,13,1,1957,7,26,2
3688,1,2,13,1,1957,8,21,2
3689,1,2,13,1,1957,8,21,2
3690,2,2,13,1,1957,9,6,1
3691,2,2,13,1,1957,9,16,1
3694,2,2,13,1,1958,4,18,10
3695,2,2,13,1,1958,9,19,10
3696,2,2,13,1,1958,11,7,2
3697,1,2,13,1,1958,11,14,1
3698,2,2,13,1,1958,12,19,10
3699,2,2,13,1,1959,2,6,1
3700,2,2,13,1,1959,6,5,1
3701,2,2,13,1,1959,8,7,10
3702,2,2,13,1,1959,12,18,1
3703,2,2,13,1,1960,1,15,15
3704,1,2,13,1,1960,3,4,10
3706,2,2,13,1,1960,6,24,10
3707,2,2,13,1,1960,7,1,2
3708,2,2,13,1,1960,11,21,1
3709,1,2,13,1,1961,1,20,1
3710,2,2,13,1,1961,3,24,1
3711,2,2,13,1,1961,8,11,2
3712,2,2,13,1,1962,11,14,1
3713,2,2,13,1,1963,10,4,1
3714,2,2,13,1,1963,10,18,1
3715,1,2,13,1,1964,1,14,1
3716,1,2,13,1,1964,10,16,1
3731,4,1,15,1,1856,11,7,1
3732,4,1,15,1,1867,4,5,1
3733,4,1,15,1,1867,4,5,1
3734,4,1,15,1,1897,12,13,1
3735,4,1,15,1,1898,3,25,1
3736,4,1,15,1,1898,3,25,1
3737,4,1,15,1,1898,4,11,1
3738,4,1,15,1,1902,8,14,1
3739,5,1,15,1,1904,10,26,1
3741,4,1,15,1,1906,5,23,1
3742,4,1,15,1,1906,5,23,1
3743,4,1,15,1,1906,5,23,1
3744,4,1,15,1,1906,6,28,1
3745,5,1,15,1,1906,6,28,1
3746,4,1,15,1,1909,6,21,1
3747,4,1,15,1,1909,10,28,1
3748,4,1,15,1,1910,2,3,1
3749,4,1,15,1,1911,2,14,1
3750,4,1,15,1,1912,1,16,1
3751,4,1,15,1,1913,7,8,1
3752,4,1,15,1,1913,7,8,1
3753,4,1,15,1,1913,7,8,1
3754,4,1,15,1,1914,4,7,1
3755,4,1,15,1,1915,6,25,1
3756,4,1,15,1,1915,10,15,1
3757,4,1,15,1,1915,10,15,1
3758,4,1,15,1,1915,10,15,1
3759,4,1,15,1,1917,1,27,1
3760,4,1,15,1,1917,10,26,1
3761,4,1,15,1,1917,10,26,1
3762,4,1,15,1,1917,11,16,1
3763,4,1,15,1,1917,11,30,1
3764,4,1,15,1,1921,6,2,1
3765,5,1,15,1,1923,10,26,1
3766,4,1,15,1,1927,5,27,1
3767,4,1,15,1,1927,5,27,1
3768,4,1,15,1,1927,8,12,1
3769,4,1,15,1,1927,8,12,1
3770,4,1,15,1,1929,3,2,1
3771,4,1,15,1,1929,11,19,24
3772,4,1,15,1,1932,7,28,1
3773,4,1,15,1,1933,7,15,1
3774,4,1,15,1,1933,11,1,1
3775,4,1,15,1,1937,8,5,1
3776,4,1,15,1,1940,5,27,1
3777,4,1,15,1,1941,9,19,1
3778,4,1,15,1,1941,10,24,1
3779,4,1,15,1,1944,1,7,1
3780,1,1,16,1,1864,3,4,10
3781,1,1,16,1,1864,3,4,10
3782,1,1,16,1,1864,3,4,10
3783,1,1,16,1,1868,1,24,1
3784,1,1,16,1,1869,12,10,10
3785,3,1,16,1,1878,6,28,1
3787,1,1,16,1,1881,10,14,10
3788,1,1,16,1,1882,12,29,10
3789,1,1,16,1,1884,8,1,1
3790,4,1,16,1,1885,9,18,1
3791,1,1,16,1,1886,6,9,1
3793,2,1,16,1,1888,8,17,1
3794,1,1,16,1,1896,5,27,1
3795,1,1,16,1,1897,4,30,1
3796,1,1,16,1,1898,6,24,10
3797,1,1,16,1,1901,11,30,10
3798,1,1,16,1,1904,12,16,1
3799,1,1,16,1,1906,8,10,1
3800,1,1,16,1,1909,5,7,1
3801,2,1,16,1,1924,12,19,10
3802,1,1,16,1,1926,7,9,1
3803,1,1,16,1,1951,4,13,10
3804,1,1,16,1,1951,4,13,10
3805,1,1,16,1,1957,10,18,11
3806,2,10,17,1,1779,6,15,9
3809,3,1,17,1,1819,7,14,1
3811,1,1,17,1,1821,9,3,1
3812,1,1,17,1,1824,2,12,1
3813,1,1,17,1,1824,5,10,1
3814,1,1,17,1,1826,11,26,1
3815,1,1,17,1,1834,4,30,1
3816,1,1,17,1,1834,6,9,1
3817,1,1,17,1,1834,12,22,1
3820,1,1,17,1,1836,6,10,10
3821,1,1,17,1,1839,5,18,1
3822,1,1,17,1,1840,6,2,1
3823,1,1,17,1,1840,7,10,11
3824,1,1,17,2,1845,5,23,1
3825,1,1,17,1,1845,10,19,10
3826,1,1,17,1,1845,10,19,10
3827,1,1,17,1,1845,10,19,10
3828,1,1,17,1,1850,10,11,1
3830,1,1,17,1,1851,1,19,10
3831,1,1,17,1,1853,5,24,1
3832,1,1,17,1,1853,6,28,10
3835,1,1,17,1,1854,9,4,1
3837,1,1,17,1,1855,7,13,1
3838,1,1,17,1,1857,3,27,1
3841,1,1,17,1,1857,6,19,1
3842,1,1,17,1,1857,6,26,1
3843,1,1,17,1,1857,7,3,1
3847,1,1,17,1,1861,3,1,10
3848,2,1,17,1,1861,5,17,11
3849,1,1,17,1,1861,8,15,1
3851,1,1,17,1,1862,2,7,1
3853,1,1,17,1,1865,6,13,1
3854,1,1,17,1,1865,12,15,1
3855,1,1,17,1,1865,12,15,1
3856,1,1,17,1,1865,12,22,10
3859,1,1,17,1,1866,7,27,1
3861,1,1,17,1,1867,4,26,1
3862,1,1,17,1,1869,10,23,1
3864,1,1,17,1,1870,7,30,1
3865,1,1,17,1,1871,12,29,1
3868,1,1,17,1,1873,3,14,1
3869,1,1,17,1,1873,3,14,1
3870,1,1,17,1,1873,5,16,1
3874,1,1,17,1,1874,2,27,1
3876,1,1,17,1,1875,6,18,10
3877,1,1,17,1,1876,1,21,1
3878,1,1,17,1,1876,6,16,1
3880,1,1,17,1,1878,6,21,1
3881,1,1,17,1,1878,6,21,1
3883,1,1,17,1,1878,7,5,1
3884,2,1,17,1,1879,9,16,1
3885,1,1,17,1,1880,3,17,11
3886,1,1,17,1,1881,1,21,1
3887,1,1,17,1,1882,3,24,1
3888,1,1,17,1,1882,5,12,10
3889,1,1,17,1,1882,6,16,1
3891,2,1,17,1,1882,9,15,1
3892,1,1,17,1,1883,1,12,1
3893,1,1,17,1,1883,5,11,1
3894,1,1,17,1,1884,5,16,1
3896,1,1,17,1,1884,9,18,1
3897,2,1,17,1,1885,1,16,10
3900,1,1,17,1,1885,11,14,1
3901,1,1,17,1,1885,11,14,1
3902,1,1,17,1,1885,11,14,1
3903,2,1,17,1,1886,1,15,1
3904,1,1,17,1,1886,3,26,10
3905,1,1,17,1,1886,7,16,1
3907,1,1,17,1,1887,11,11,1
3908,1,1,17,1,1887,11,11,1
3909,1,1,17,1,1887,11,11,1
3910,1,1,17,1,1887,11,11,1
3911,2,1,17,1,1888,5,12,1
3912,1,1,17,1,1888,11,23,1
3914,1,1,17,1,1891,3,14,1
3915,1,1,17,1,1891,5,9,1
3916,2,1,17,1,1892,5,14,10
3917,2,1,17,1,1892,5,14,10
3918,2,1,17,1,1893,8,18,10
3919,1,1,17,1,1893,12,8,10
3920,1,1,17,1,1893,12,8,10
3921,1,1,17,1,1894,1,19,11
3923,1,1,17,1,1894,3,23,10
3924,1,1,17,1,1894,7,13,1
3926,1,1,17,1,1895,5,31,10
3927,1,1,17,1,1895,5,31,10
3928,1,1,17,1,1895,10,11,1
3930,2,1,17,1,1896,1,23,1
3931,1,1,17,1,1896,3,14,1
3932,2,1,17,1,1896,5,15,1
3934,1,1,17,1,1896,6,5,1
3935,1,1,17,1,1896,10,30,1
3936,1,1,17,1,1896,12,4,1
3937,1,1,17,1,1897,2,19,1
3938,1,1,17,1,1897,5,14,10
3939,2,1,17,1,1897,5,28,10
3940,2,1,17,1,1897,5,28,1
3942,1,1,17,1,1898,4,22,1
3944,1,1,17,1,1898,10,14,1
3945,1,1,17,1,1898,12,16,10
3946,2,1,17,1,1899,2,17,10
3947,1,1,17,1,1899,11,10,1
3948,1,1,17,1,1899,11,17,1
3949,2,1,17,1,1899,12,29,1
3951,1,1,17,1,1901,10,11,1
3952,1,1,17,1,1902,8,8,11
3953,1,1,17,1,1903,7,10,10
3954,1,1,17,1,1903,7,10,10
3955,2,1,17,1,1903,12,11,1
3956,1,1,17,1,1904,4,15,10
3957,1,1,17,1,1904,4,22,10
3958,1,1,17,1,1904,4,22,10
3959,1,1,17,1,1904,4,22,10
3960,1,1,17,1,1904,9,30,1
3962,1,1,17,1,1905,6,16,1
3963,1,1,17,1,1906,2,16,1
3964,2,1,17,1,1906,2,16,1
3965,1,1,17,1,1906,2,23,1
3966,1,1,17,1,1906,6,22,11
3967,2,1,17,1,1906,10,12,1
3968,2,1,17,1,1907,12,13,10
3969,1,1,17,1,1907,12,20,1
3970,2,1,17,1,1908,10,23,1
3973,2,1,17,1,1910,2,18,1
3974,2,1,17,1,1910,7,22,1
3975,2,1,17,1,1911,7,16,1
3976,2,1,17,1,1912,2,16,23
3977,1,1,17,1,1912,2,17,10
3978,1,1,17,1,1912,2,17,10
3979,1,1,17,1,1912,2,17,10
3980,1,1,17,1,1912,2,17,10
3985,2,1,17,1,1915,10,16,1
3986,2,1,17,1,1917,2,16,10
3987,1,1,17,1,1918,2,15,1
3988,1,1,17,1,1918,2,15,10
3990,1,1,17,1,1918,12,6,1
3993,1,1,17,1,1919,10,17,11
3994,1,1,17,1,1920,1,2,1
3995,1,1,17,1,1920,2,20,1
3996,2,1,17,1,1920,4,16,1
3997,2,1,17,1,1920,4,16,10
3998,1,1,17,1,1920,10,14,10
3999,1,1,17,1,1920,11,17,10
4000,1,1,17,1,1920,11,19,1
4001,1,1,17,1,1920,12,10,10
4003,1,1,17,1,1921,2,11,10
4004,1,1,17,1,1921,4,15,1
4005,1,1,17,1,1921,4,15,10
4006,1,1,17,1,1921,4,15,10
4007,1,1,17,1,1921,4,15,10
4008,2,1,17,1,1921,6,24,1
4009,2,1,17,1,1921,6,24,1
4010,5,1,17,1,1921,7,8,1
4012,1,1,17,1,1921,9,30,1
4013,2,1,17,1,1921,10,21,1
4014,1,1,17,1,1921,11,9,1
4015,1,1,17,1,1922,3,2,10
4019,1,1,17,1,1923,6,15,1
4020,2,1,17,1,1924,4,11,10
4021,2,1,17,1,1924,4,18,1
4023,1,1,17,1,1924,12,22,1
4024,2,1,17,1,1925,1,16,10
4025,1,1,17,1,1925,2,13,1
4027,2,1,17,1,1925,5,15,10
4028,2,1,17,1,1925,6,19,1
4029,1,1,17,1,1925,10,16,1
4030,2,1,17,1,1926,1,29,10
4032,1,1,17,1,1926,2,13,10
4033,1,1,17,1,1926,4,16,1
4034,1,1,17,1,1926,4,16,1
4036,5,1,17,1,1926,4,16,1
4037,2,1,17,1,1926,4,16,10
4039,1,1,17,1,1926,12,31,10
4040,1,1,17,1,1926,12,31,10
4042,2,1,17,1,1927,2,18,10
4043,1,1,17,1,1927,4,15,1
4044,2,1,17,1,1927,4,29,1
4045,1,1,17,1,1927,6,17,1
4046,5,1,17,1,1927,6,24,1
4047,1,1,17,1,1927,7,15,1
4048,1,1,17,1,1927,7,15,1
4049,5,1,17,1,1927,7,15,1
4050,1,1,17,1,1927,10,21,1
4053,1,1,17,1,1927,12,23,1
4054,1,1,17,1,1928,4,19,1
4055,1,1,17,1,1928,10,10,1
4056,3,2,17,1,1928,12,15,10
4058,2,2,17,1,1928,12,15,10
4059,1,2,17,1,1929,2,20,1
4060,1,2,17,1,1929,2,20,1
4061,1,2,17,1,1929,6,20,10
4062,1,2,17,1,1929,6,20,10
4063,2,2,17,1,1930,4,11,1
4064,1,2,17,1,1930,5,9,1
4065,2,2,17,1,1930,10,3,10
4066,2,2,17,1,1930,10,3,10
4067,2,2,17,1,1930,11,28,10
4068,1,2,17,1,1930,12,12,10
4069,1,2,17,1,1931,10,9,11
4070,1,2,17,1,1931,10,16,10
4071,1,2,17,1,1931,10,16,10
4072,1,2,17,1,1931,10,16,1
4073,1,2,17,1,1931,10,16,10
4074,1,2,17,1,1931,10,20,1
4077,1,2,17,1,1931,12,11,1
4078,2,2,17,1,1931,12,11,1
4079,1,2,17,1,1932,1,8,10
4081,2,2,17,1,1932,1,15,10
4082,1,2,17,1,1932,8,27,10
4083,2,2,17,1,1932,9,23,1
4084,1,2,17,1,1933,10,13,22
4086,2,2,17,1,1933,12,22,1
4088,1,2,17,1,1933,12,22,10
4089,1,2,17,1,1934,4,20,10
4090,1,2,17,1,1934,4,20,1
4091,2,2,17,1,1934,4,20,1
4092,1,2,17,1,1934,6,26,10
4097,1,2,17,1,1935,3,21,10
4098,1,2,17,1,1935,4,23,1
4099,1,2,17,1,1935,4,23,1
4100,1,2,17,1,1935,5,10,10
4101,1,2,17,1,1935,5,10,10
4102,1,2,17,1,1935,5,10,10
4103,1,2,17,1,1935,7,9,1
4104,1,2,17,1,1935,7,9,1
4105,1,2,17,1,1935,7,9,1
4106,1,2,17,1,1935,10,15,11
4107,1,2,17,1,1936,10,21,1
4108,1,2,17,1,1936,10,21,1
4109,2,2,17,1,1937,2,26,1
4110,2,2,17,1,1937,2,26,1
4111,1,2,17,1,1937,3,2,1
4112,1,2,17,1,1937,4,16,1
4113,1,2,17,1,1937,4,16,1
4114,1,2,17,1,1937,4,16,1
4115,1,2,17,1,1937,10,15,1
4116,1,2,17,2,1938,1,28,6
4117,1,2,17,1,1938,1,28,1
4118,2,2,17,1,1938,4,19,10
4119,1,2,17,1,1938,7,14,24
4120,1,2,17,1,1938,10,21,10
4121,1,2,17,1,1939,4,14,1
4122,2,2,17,1,1939,6,16,19
4123,1,2,17,1,1939,10,13,1
4125,2,2,17,1,1940,4,19,1
4126,1,2,17,1,1940,5,17,10
4127,1,2,17,1,1940,5,17,10
4128,1,2,17,1,1940,12,13,11
4131,2,2,17,1,1942,1,15,10
4132,1,2,17,1,1942,1,17,1
4133,1,2,17,1,1942,5,13,1
4134,1,2,17,1,1942,9,18,1
4135,1,2,17,1,1943,11,26,10
4138,2,2,17,1,1945,10,19,1
4139,2,2,17,1,1947,6,20,1
4141,1,2,17,1,1949,9,16,1
4142,1,2,17,1,1949,11,26,1
4143,5,2,17,1,1950,4,21,10
4144,5,2,17,1,1950,4,21,10
4145,2,2,17,1,1950,11,17,10
4146,1,2,17,1,1952,1,25,10
4147,2,2,17,1,1952,3,14,10
4148,2,2,17,1,1952,10,17,1
4149,2,2,17,1,1952,10,17,1
4150,2,2,17,1,1953,3,19,1
4151,1,2,17,1,1958,12,19,1
4152,1,2,17,1,1962,3,23,1
4153,2,2,17,1,1962,8,24,1
4156,1,1,18,1,1817,4,1,1
4157,1,1,18,1,1818,10,1,1
4158,1,1,18,1,1820,3,31,1
4159,1,1,18,1,1821,7,26,10
4160,1,1,18,1,1822,10,22,1
4161,2,1,18,1,1822,12,6,1
4162,1,1,18,1,1823,6,27,1
4163,2,1,18,1,1824,4,9,2
4164,1,1,18,1,1825,1,12,1
4165,1,1,18,1,1825,6,3,1
4166,1,1,18,1,1825,6,3,1
4167,1,1,18,1,1829,5,11,1
4168,1,1,18,1,1830,11,12,1
4169,1,1,18,1,1833,6,11,1
4171,1,1,18,1,1836,4,25,1
4173,1,1,18,1,1838,6,15,10
4174,1,1,18,1,1840,11,3,1
4175,1,1,18,1,1841,2,12,10
4176,1,1,18,1,1841,10,7,1
4177,1,1,18,1,1842,12,30,1
4178,1,1,18,1,1844,7,5,1
4179,1,1,18,1,1846,12,18,1
4180,1,1,18,1,1850,12,13,10
4181,1,1,18,1,1851,12,5,1
4182,1,1,18,1,1855,5,3,10
4183,1,1,18,1,1855,5,3,10
4184,1,1,18,1,1855,12,13,10
4185,1,1,18,1,1857,12,18,1
4189,1,1,18,1,1867,11,1,1
4190,1,1,18,1,1869,12,23,23
4191,2,1,18,1,1871,5,26,1
4192,1,1,18,1,1871,10,27,10
4193,1,1,18,1,1872,11,22,1
4194,1,1,18,1,1878,2,15,10
4195,1,1,18,1,1879,1,29,1
4196,1,1,18,1,1879,1,29,33
4197,1,1,18,1,1879,4,3,1
4198,1,1,18,1,1879,9,19,1
4199,1,1,18,1,1883,8,8,10
4200,1,1,18,1,1883,10,10,10
4201,1,1,18,1,1884,1,25,10
4202,1,1,18,1,1884,1,25,10
4203,1,1,18,1,1884,10,10,1
4204,1,1,18,1,1885,10,16,10
4205,1,1,18,1,1886,2,26,10
4206,2,1,18,1,1886,4,8,1
4207,1,1,18,1,1886,5,27,1
4208,1,1,18,1,1886,7,9,1
4209,1,1,18,1,1886,8,26,1
4210,1,1,18,1,1888,3,9,1
4211,1,1,18,1,1889,4,19,1
4214,1,1,18,1,1901,11,15,1
4215,1,1,18,1,1902,1,17,1
4216,1,1,18,1,1902,6,6,1
4217,2,1,18,1,1902,9,26,1
4218,2,1,18,1,1903,4,16,1
4219,1,1,18,1,1903,6,12,1
4221,1,1,18,1,1903,11,13,1
4222,2,1,18,1,1904,7,1,1
4223,1,1,18,1,1904,7,8,1
4224,2,1,18,1,1905,6,30,1
4226,1,2,18,1,1914,2,20,1
4227,1,2,18,1,1914,2,20,1
4228,2,2,18,1,1914,10,16,1
4229,2,2,18,1,1916,2,1,1
4230,2,2,18,1,1920,8,5,11
4231,2,2,18,1,1920,12,10,23
4232,1,2,18,1,1922,6,1,1
4233,1,2,18,1,1922,12,1,1
4234,1,2,18,1,1924,11,14,1
4235,1,2,18,1,1925,1,30,11
4236,1,2,18,1,1925,10,16,1
4237,2,2,18,1,1926,1,16,10
4238,1,2,18,1,1926,1,22,10
4240,2,2,18,1,1927,7,29,1
4241,1,2,18,1,1928,4,10,10
4242,2,2,18,1,1930,3,21,1
4243,1,2,18,1,1931,6,24,1
4244,1,2,18,1,1932,2,12,10
4245,2,2,18,1,1932,7,1,11
4246,1,2,18,1,1932,11,24,10
4248,1,2,18,1,1933,7,28,11
4249,1,2,18,1,1934,3,2,1
4250,1,2,18,1,1934,9,28,10
4251,2,2,18,1,1934,10,1,1
4252,1,2,18,1,1934,10,9,1
4253,2,2,18,1,1935,6,14,10
4254,1,2,18,1,1935,10,19,10
4255,1,1,18,1,1936,3,24,1
4256,2,2,18,1,1936,4,17,1
4257,1,2,18,1,1936,10,19,10
4258,1,2,18,1,1936,12,26,1
4259,1,2,18,1,1937,3,12,10
4260,1,2,18,1,1937,6,10,10
4262,1,2,18,1,1937,6,10,10
4263,1,2,18,1,1937,9,17,10
4264,1,2,18,1,1938,1,14,1
4265,2,2,18,1,1938,5,3,10
4266,1,2,18,1,1938,5,6,10
4268,1,2,18,1,1938,6,28,1
4269,1,2,18,1,1938,7,8,10
4270,1,2,18,1,1938,7,8,10
4271,1,2,18,1,1938,9,30,1
4272,1,2,18,1,1938,11,18,10
4273,1,2,18,1,1939,6,3,1
4274,2,2,18,1,1939,6,23,10
4275,1,2,18,1,1939,8,16,11
4276,1,2,18,1,1941,11,14,10
4277,1,2,18,1,1942,2,10,1
4278,2,2,18,1,1945,11,26,1
4279,2,2,18,1,1946,4,2,1
4281,1,2,18,1,1949,2,23,1
4282,1,2,18,1,1949,3,29,1
4283,1,2,18,1,1950,12,30,11
4285,1,2,18,1,1961,6,15,1
4288,1,1,19,1,1834,6,30,1
4289,1,1,19,1,1845,5,13,1
4290,1,1,19,1,1845,7,15,10
4291,1,1,19,1,1845,7,15,10
4292,1,1,19,1,1858,8,13,1
4293,1,1,19,1,1860,4,27,1
4294,1,1,19,1,1860,5,18,10
4295,1,1,19,1,1860,10,19,10
4296,1,1,19,1,1865,2,17,1
4297,1,1,19,1,1887,12,16,1
4298,1,1,19,1,1888,1,15,1
4299,1,1,19,1,1894,10,19,11
4300,1,1,19,1,1895,2,8,1
4301,2,1,19,1,1906,4,20,1
4302,2,1,19,1,1910,7,29,10
4303,2,1,19,1,1918,7,5,2
