,Race,Execution Method,State,Sex,Year,Month,Day,Crimes Committed
688,Black,Electrocution,Alabama,Male,1952,5,2,11
689,Black,Electrocution,Alabama,Male,1952,5,9,1
690,White,Electrocution,Alabama,Male,1952,10,10,1
691,Black,Electrocution,Alabama,Male,1953,8,28,2
692,White,Electrocution,Alabama,Female,1953,9,4,1
694,Black,Electrocution,Alabama,Male,1954,4,23,10
695,Black,Electrocution,Alabama,Male,1954,4,23,10
697,Black,Electrocution,Alabama,Male,1956,9,28,2
698,Black,Electrocution,Alabama,Male,1957,3,22,1
699,White,Electrocution,Alabama,Female,1957,10,11,1
700,Black,Electrocution,Alabama,Male,1958,3,28,2
701,Black,Electrocution,Alabama,Male,1959,12,4,2
702,White,Electrocution,Alabama,Male,1959,12,11,10
703,Black,Electrocution,Alabama,Male,1960,4,29,1
704,Black,Electrocution,Alabama,Male,1961,11,24,11
705,Black,Electrocution,Alabama,Male,1962,8,31,1
706,White,Electrocution,Alabama,Male,1964,9,4,15
707,White,Electrocution,Alabama,Male,1965,1,15,1
716,Native American,Hanging,Alaska,Male,1869,12,29,1
717,White,Hanging,Alaska,Male,1878,12,14,1
720,White,Hanging,Alaska,Male,1902,9,19,10
721,White,Hanging,Alaska,Male,1903,3,6,1
722,White,Hanging,Alaska,Male,1921,4,15,1
724,Native American,Hanging,Alaska,Male,1929,9,7,1
725,Native American,Hanging,Alaska,Male,1939,11,10,1
729,Latino,Hanging,Arizona,Male,1873,5,2,1
731,Latino,Hanging,Arizona,Male,1880,11,26,1
732,White,Hanging,Arizona,Male,1882,2,3,1
734,Native American,Hanging,Arizona,Male,1882,3,3,1
735,Native American,Hanging,Arizona,Male,1882,3,3,1
736,Native American,Hanging,Arizona,Male,1882,3,3,1
739,White,Hanging,Arizona,Male,1884,3,28,1
740,White,Hanging,Arizona,Male,1884,3,28,1
741,White,Hanging,Arizona,Male,1884,3,28,1
742,White,Hanging,Arizona,Male,1884,3,28,1
743,White,Hanging,Arizona,Male,1884,3,28,1
744,White,Hanging,Arizona,Male,1884,5,15,1
745,White,Hanging,Arizona,Male,1886,2,5,1
746,White,Hanging,Arizona,Male,1887,8,12,1
747,Latino,Hanging,Arizona,Male,1888,3,2,1
748,Native American,Hanging,Arizona,Male,1889,5,18,1
749,Native American,Hanging,Arizona,Male,1889,12,6,1
750,Native American,Hanging,Arizona,Male,1889,12,6,1
751,Native American,Hanging,Arizona,Male,1889,12,27,1
752,White,Hanging,Arizona,Male,1898,6,8,1
753,White,Hanging,Arizona,Male,1900,1,8,1
754,White,Hanging,Arizona,Male,1900,11,16,1
755,Latino,Hanging,Arizona,Male,1900,11,16,10
756,White,Hanging,Arizona,Male,1900,11,16,1
757,Latino,Hanging,Arizona,Male,1902,11,23,1
758,Latino,Hanging,Arizona,Male,1903,7,31,1
759,Latino,Hanging,Arizona,Male,1903,7,31,1
760,Latino,Hanging,Arizona,Male,1905,6,16,1
761,White,Hanging,Arizona,Male,1905,8,16,1
762,White,Hanging,Arizona,Male,1907,1,19,1
763,Black,Hanging,Arizona,Male,1907,7,12,1
764,Latino,Hanging,Arizona,Male,1910,1,5,1
765,Latino,Hanging,Arizona,Male,1910,12,2,1
766,Latino,Hanging,Arizona,Male,1910,12,2,1
767,Latino,Hanging,Arizona,Male,1911,7,7,1
768,Latino,Hanging,Arizona,Male,1911,7,28,1
769,White,Hanging,Arizona,Male,1913,5,13,10
770,White,Hanging,Arizona,Male,1914,5,29,10
771,Latino,Hanging,Arizona,Male,1915,12,10,1
772,Latino,Hanging,Arizona,Male,1916,5,19,1
773,Latino,Hanging,Arizona,Male,1916,6,9,1
774,Latino,Hanging,Arizona,Male,1916,7,7,1
775,Latino,Hanging,Arizona,Male,1920,4,16,1
776,Latino,Hanging,Arizona,Male,1921,1,14,1
777,White,Hanging,Arizona,Male,1921,9,9,1
778,Latino,Hanging,Arizona,Male,1922,1,13,10
779,Latino,Hanging,Arizona,Male,1922,1,13,1
780,White,Hanging,Arizona,Male,1922,9,29,1
781,White,Hanging,Arizona,Male,1923,4,13,10
782,Latino,Hanging,Arizona,Male,1923,8,10,10
783,Black,Hanging,Arizona,Male,1924,6,20,1
784,Black,Hanging,Arizona,Male,1925,1,9,1
785,Native American,Hanging,Arizona,Male,1925,10,10,1
786,White,Hanging,Arizona,Male,1926,1,8,1
787,White,Hanging,Arizona,Male,1927,5,20,1
788,Asian,Hanging,Arizona,Male,1928,6,22,1
789,Asian,Hanging,Arizona,Male,1928,6,22,1
790,Asian,Hanging,Arizona,Male,1928,6,22,1
791,Asian,Hanging,Arizona,Male,1928,6,22,1
792,White,Hanging,Arizona,Female,1930,2,21,10
793,Latino,Hanging,Arizona,Male,1930,3,7,1
794,White,Hanging,Arizona,Male,1931,8,21,10
795,Latino,Gas,Arizona,Male,1934,7,6,10
796,Latino,Gas,Arizona,Male,1934,7,6,10
797,White,Gas,Arizona,Male,1934,7,13,10
798,White,Gas,Arizona,Male,1934,8,31,10
799,White,Gas,Arizona,Male,1936,5,15,1
800,White,Gas,Arizona,Male,1936,7,10,1
801,Native American,Hanging,Arizona,Male,1936,7,12,1
802,White,Gas,Arizona,Male,1936,10,2,10
803,White,Gas,Arizona,Male,1937,1,8,10
804,Black,Gas,Arizona,Male,1937,8,13,1
805,White,Gas,Arizona,Male,1937,8,13,1
806,White,Gas,Arizona,Male,1937,9,3,1
807,White,Gas,Arizona,Male,1938,1,14,10
808,White,Gas,Arizona,Male,1939,4,28,1
809,Black,Gas,Arizona,Male,1939,9,22,10
810,White,Gas,Arizona,Male,1940,8,9,10
811,Black,Gas,Arizona,Male,1943,1,8,1
812,Black,Gas,Arizona,Male,1943,1,8,1
813,Black,Gas,Arizona,Male,1943,1,8,1
814,White,Gas,Arizona,Male,1943,2,19,11
815,Latino,Gas,Arizona,Male,1943,4,27,10
816,Black,Gas,Arizona,Male,1945,1,5,1
817,White,Gas,Arizona,Male,1945,4,6,1
818,Black,Gas,Arizona,Male,1945,4,13,1
819,Latino,Gas,Arizona,Male,1950,7,29,1
820,White,Gas,Arizona,Male,1951,7,18,1
821,White,Gas,Arizona,Male,1955,3,4,11
822,White,Gas,Arizona,Male,1955,8,31,1
823,White,Gas,Arizona,Male,1957,5,22,1
825,White,Gas,Arizona,Male,1958,11,22,11
826,Black,Gas,Arizona,Male,1959,3,7,1
827,White,Gas,Arizona,Male,1960,3,11,1
828,Black,Gas,Arizona,Male,1961,10,31,1
829,White,Gas,Arizona,Male,1963,3,8,10
830,Latino,Gas,Arizona,Male,1963,3,14,1
832,White,Hanging,Arkansas,Male,1828,5,31,10
833,White,Hanging,Arkansas,Male,1837,5,30,1
834,White,Hanging,Arkansas,Male,1838,10,19,1
835,White,Hanging,Arkansas,Male,1839,7,31,1
836,White,Hanging,Arkansas,Male,1839,7,31,1
837,White,Hanging,Arkansas,Male,1839,7,31,1
839,Black,Hanging,Arkansas,Male,1843,6,9,2
840,Black,Hanging,Arkansas,Male,1843,6,9,2
844,White,Hanging,Arkansas,Male,1845,11,8,1
845,White,Hanging,Arkansas,Female,1845,11,8,1
846,White,Hanging,Arkansas,Male,1845,12,26,1
847,Native American,Hanging,Arkansas,Male,1853,2,4,1
852,White,Hanging,Arkansas,Male,1859,6,10,1
853,White,Hanging,Arkansas,Male,1861,1,18,1
854,Black,Hanging,Arkansas,Male,1861,3,8,1
855,White,Hanging,Arkansas,Male,1864,1,8,18
856,White,Firing Squad,Arkansas,Male,1864,7,29,1
857,White,Firing Squad,Arkansas,Male,1864,7,29,1
858,White,Firing Squad,Arkansas,Male,1864,7,29,1
859,White,Firing Squad,Arkansas,Male,1864,7,29,1
861,Native American,Hanging,Arkansas,Male,1870,6,24,10
862,Black,Hanging,Arkansas,Male,1871,2,3,1
865,Black,Hanging,Arkansas,Male,1873,5,2,1
866,Native American,Hanging,Arkansas,Male,1873,8,15,1
867,Native American,Hanging,Arkansas,Male,1873,10,10,1
868,Native American,Hanging,Arkansas,Male,1873,10,10,1
869,Native American,Hanging,Arkansas,Male,1873,10,10,1
870,Native American,Hanging,Arkansas,Male,1874,4,3,1
871,Native American,Hanging,Arkansas,Male,1874,4,3,1
872,Native American,Hanging,Arkansas,Male,1874,4,3,1
873,White,Hanging,Arkansas,Male,1874,4,13,1
874,Native American,Hanging,Arkansas,Male,1875,1,15,1
875,White,Hanging,Arkansas,Male,1875,9,3,1
876,White,Hanging,Arkansas,Male,1875,9,3,1
877,White,Hanging,Arkansas,Male,1875,9,3,10
878,Native American,Hanging,Arkansas,Male,1875,9,3,10
879,Native American,Hanging,Arkansas,Male,1875,9,3,1
880,Black,Hanging,Arkansas,Male,1875,9,3,1
883,Native American,Hanging,Arkansas,Male,1876,4,21,10
884,Native American,Hanging,Arkansas,Male,1876,4,21,10
885,White,Hanging,Arkansas,Male,1876,4,21,10
886,Native American,Hanging,Arkansas,Male,1876,4,21,1
887,Black,Hanging,Arkansas,Male,1876,4,21,10
889,Native American,Hanging,Arkansas,Male,1876,9,8,1
890,Native American,Hanging,Arkansas,Male,1876,9,8,1
891,Native American,Hanging,Arkansas,Male,1876,9,8,1
892,Native American,Hanging,Arkansas,Male,1876,9,8,1
893,Black,Hanging,Arkansas,Male,1877,7,28,1
897,Black,Hanging,Arkansas,Male,1878,6,21,1
898,Black,Hanging,Arkansas,Male,1878,8,30,2
899,Black,Hanging,Arkansas,Male,1878,12,20,1
900,Native American,Hanging,Arkansas,Male,1878,12,20,1
901,Black,Hanging,Arkansas,Male,1879,6,27,2
902,White,Hanging,Arkansas,Male,1879,8,29,1
903,White,Hanging,Arkansas,Male,1879,8,29,1
904,White,Hanging,Arkansas,Male,1879,9,12,1
905,White,Hanging,Arkansas,Male,1879,9,26,1
906,White,Hanging,Arkansas,Male,1879,10,3,1
908,Black,Hanging,Arkansas,Male,1880,6,11,1
909,Black,Hanging,Arkansas,Male,1880,7,9,1
910,Black,Hanging,Arkansas,Male,1880,7,9,1
912,Black,Hanging,Arkansas,Male,1881,2,4,1
913,Black,Hanging,Arkansas,Male,1881,4,15,1
914,Black,Hanging,Arkansas,Male,1881,6,10,1
915,Black,Hanging,Arkansas,Male,1881,7,15,1
916,Black,Hanging,Arkansas,Male,1881,7,15,1
917,Black,Hanging,Arkansas,Male,1881,7,19,1
918,Black,Hanging,Arkansas,Male,1881,7,22,1
920,Native American,Hanging,Arkansas,Male,1881,9,9,1
921,Native American,Hanging,Arkansas,Male,1881,9,9,1
922,White,Hanging,Arkansas,Male,1881,9,9,1
923,White,Hanging,Arkansas,Male,1881,9,9,1
924,Black,Hanging,Arkansas,Male,1881,11,18,1
925,Black,Hanging,Arkansas,Male,1881,12,9,1
926,White,Hanging,Arkansas,Male,1881,12,9,1
927,Black,Hanging,Arkansas,Male,1882,2,24,10
928,White,Hanging,Arkansas,Male,1882,4,21,1
930,Black,Hanging,Arkansas,Male,1883,1,26,1
931,Black,Hanging,Arkansas,Male,1883,3,23,1
932,Native American,Hanging,Arkansas,Male,1883,4,13,1
933,White,Hanging,Arkansas,Male,1883,4,13,1
937,Black,Hanging,Arkansas,Male,1883,5,25,2
938,White,Hanging,Arkansas,Male,1883,6,22,10
939,White,Hanging,Arkansas,Male,1883,6,22,10
940,White,Hanging,Arkansas,Male,1883,6,22,10
941,White,Hanging,Arkansas,Male,1883,6,22,10
942,Black,Hanging,Arkansas,Male,1883,6,29,1
943,Black,Hanging,Arkansas,Male,1883,6,29,1
944,Native American,Hanging,Arkansas,Male,1883,6,29,1
945,White,Hanging,Arkansas,Male,1883,8,17,1
946,Black,Hanging,Arkansas,Male,1883,10,12,1
947,White,Hanging,Arkansas,Male,1883,12,7,1
949,Black,Hanging,Arkansas,Male,1884,4,4,1
950,Black,Hanging,Arkansas,Male,1884,4,25,1
951,Black,Hanging,Arkansas,Male,1884,5,30,1
952,Black,Hanging,Arkansas,Male,1884,6,29,1
953,Native American,Hanging,Arkansas,Male,1884,7,11,1
954,White,Hanging,Arkansas,Male,1884,7,11,1
955,Native American,Hanging,Arkansas,Male,1884,7,11,1
956,Black,Hanging,Arkansas,Male,1884,8,1,1
957,Black,Hanging,Arkansas,Male,1884,9,29,2
958,Black,Hanging,Arkansas,Male,1884,11,26,1
959,Black,Hanging,Arkansas,Male,1884,11,28,1
960,White,Hanging,Arkansas,Male,1885,1,30,1
961,Black,Hanging,Arkansas,Male,1885,2,12,1
962,Black,Hanging,Arkansas,Male,1885,2,12,1
963,White,Hanging,Arkansas,Male,1885,4,17,1
964,White,Hanging,Arkansas,Male,1885,4,24,10
965,Black,Hanging,Arkansas,Male,1885,5,8,1
966,Black,Hanging,Arkansas,Male,1885,5,22,1
967,Native American,Hanging,Arkansas,Male,1885,6,26,1
968,Native American,Hanging,Arkansas,Male,1885,6,26,1
969,Black,Hanging,Arkansas,Male,1885,6,26,1
970,Black,Hanging,Arkansas,Male,1885,7,17,1
971,Black,Hanging,Arkansas,Male,1885,8,26,1
973,Black,Hanging,Arkansas,Male,1886,4,23,1
974,White,Hanging,Arkansas,Male,1886,4,23,1
975,White,Hanging,Arkansas,Male,1886,4,30,1
976,White,Hanging,Arkansas,Male,1886,4,30,1
978,Native American,Hanging,Arkansas,Male,1886,7,23,1
979,White,Hanging,Arkansas,Male,1886,7,23,1
980,Native American,Hanging,Arkansas,Male,1886,8,6,1
981,White,Hanging,Arkansas,Male,1887,1,14,1
982,Black,Hanging,Arkansas,Male,1887,1,14,1
983,White,Hanging,Arkansas,Male,1887,1,14,1
984,White,Hanging,Arkansas,Male,1887,1,14,1
985,Black,Hanging,Arkansas,Male,1887,1,21,1
986,Black,Hanging,Arkansas,Male,1887,3,25,2
987,White,Hanging,Arkansas,Male,1887,4,8,1
988,Native American,Hanging,Arkansas,Male,1887,10,7,10
989,Native American,Hanging,Arkansas,Male,1887,10,7,1
990,Black,Hanging,Arkansas,Male,1887,10,21,10
992,Native American,Hanging,Arkansas,Male,1888,4,27,1
993,Black,Hanging,Arkansas,Male,1888,4,27,1
994,Black,Hanging,Arkansas,Male,1888,4,27,1
995,Black,Hanging,Arkansas,Male,1888,7,6,1
996,Black,Hanging,Arkansas,Male,1888,10,26,1
997,Native American,Hanging,Arkansas,Male,1889,1,25,1
998,Black,Hanging,Arkansas,Male,1889,3,15,1
999,Black,Hanging,Arkansas,Male,1889,3,15,1
1000,Black,Hanging,Arkansas,Male,1889,3,15,1
1001,Black,Hanging,Arkansas,Male,1889,4,19,1
1002,Black,Hanging,Arkansas,Male,1889,4,19,1
1003,Native American,Hanging,Arkansas,Male,1889,8,30,1
1004,Black,Hanging,Arkansas,Male,1889,8,30,1
1005,Native American,Hanging,Arkansas,Male,1890,1,16,1
1006,Native American,Hanging,Arkansas,Male,1890,1,16,10
1007,Native American,Hanging,Arkansas,Male,1890,1,16,10
1008,Native American,Hanging,Arkansas,Male,1890,1,16,1
1009,Native American,Hanging,Arkansas,Male,1890,1,16,1
1010,Native American,Hanging,Arkansas,Male,1890,1,16,1
1012,White,Hanging,Arkansas,Male,1890,7,9,1
1013,White,Hanging,Arkansas,Male,1891,6,30,1
1014,Black,Hanging,Arkansas,Male,1891,7,15,1
1015,Black,Hanging,Arkansas,Male,1891,7,31,10
1016,White,Hanging,Arkansas,Male,1892,4,27,1
1017,Black,Hanging,Arkansas,Male,1892,5,6,1
1018,Black,Hanging,Arkansas,Male,1892,5,6,1
1019,White,Hanging,Arkansas,Male,1892,5,27,1
1020,White,Hanging,Arkansas,Male,1892,6,28,1
1021,Black,Hanging,Arkansas,Male,1892,6,28,1
1022,White,Hanging,Arkansas,Male,1892,12,30,1
1023,Black,Hanging,Arkansas,Male,1893,1,31,1
1024,Black,Hanging,Arkansas,Male,1893,4,27,1
1025,White,Hanging,Arkansas,Male,1893,11,10,1
1026,White,Hanging,Arkansas,Male,1894,4,6,10
1027,White,Hanging,Arkansas,Male,1894,4,6,10
1028,White,Hanging,Arkansas,Male,1894,4,6,10
1029,White,Hanging,Arkansas,Male,1894,4,27,1
1030,Black,Hanging,Arkansas,Male,1894,8,24,1
1031,White,Hanging,Arkansas,Male,1894,9,24,1
1032,White,Hanging,Arkansas,Male,1894,11,2,10
1034,Black,Hanging,Arkansas,Male,1895,6,21,1
1035,White,Hanging,Arkansas,Male,1895,11,8,1
1036,Black,Hanging,Arkansas,Male,1895,11,15,1
1037,White,Hanging,Arkansas,Male,1895,12,6,1
1038,Native American,Hanging,Arkansas,Male,1896,1,24,1
1039,Black,Hanging,Arkansas,Male,1896,2,28,1
1040,Native American,Hanging,Arkansas,Male,1896,3,17,1
1041,Black,Hanging,Arkansas,Male,1896,4,24,1
1042,Native American,Hanging,Arkansas,Male,1896,4,30,1
1043,White,Hanging,Arkansas,Male,1896,4,30,10
1044,White,Hanging,Arkansas,Male,1896,4,30,10
1045,Black,Hanging,Arkansas,Male,1896,5,22,1
1046,Native American,Hanging,Arkansas,Male,1896,7,1,1
1047,Native American,Hanging,Arkansas,Male,1896,7,1,1
1048,Black,Hanging,Arkansas,Male,1896,7,1,1
1049,Native American,Hanging,Arkansas,Male,1896,7,1,1
1050,Native American,Hanging,Arkansas,Male,1896,7,1,1
1052,White,Hanging,Arkansas,Male,1896,7,30,10
1053,White,Hanging,Arkansas,Male,1896,9,11,1
1054,Black,Hanging,Arkansas,Male,1897,2,25,1
1055,Black,Hanging,Arkansas,Male,1897,2,25,2
1057,Black,Hanging,Arkansas,Male,1898,7,7,1
1058,White,Hanging,Arkansas,Male,1898,9,16,1
1059,White,Hanging,Arkansas,Male,1898,10,14,1
1060,Black,Hanging,Arkansas,Male,1898,12,2,10
1061,Black,Hanging,Arkansas,Male,1899,8,4,2
1062,Black,Hanging,Arkansas,Male,1901,1,11,1
1063,Black,Hanging,Arkansas,Male,1901,3,8,1
1064,Black,Hanging,Arkansas,Male,1901,3,8,1
1065,Black,Hanging,Arkansas,Male,1901,3,8,1
1066,Black,Hanging,Arkansas,Male,1901,3,23,2
1067,Black,Hanging,Arkansas,Male,1901,7,26,2
1068,Black,Hanging,Arkansas,Male,1901,12,6,1
1069,Black,Hanging,Arkansas,Male,1901,12,13,1
1070,Black,Hanging,Arkansas,Male,1901,12,13,1
1071,Black,Hanging,Arkansas,Male,1902,2,28,1
1072,Black,Hanging,Arkansas,Male,1902,2,28,10
1073,Black,Hanging,Arkansas,Male,1902,7,25,1
1074,White,Hanging,Arkansas,Male,1902,7,25,1
1075,White,Hanging,Arkansas,Male,1902,7,25,1
1076,Black,Hanging,Arkansas,Male,1902,7,25,1
1077,Black,Hanging,Arkansas,Male,1902,7,25,1
1078,Black,Hanging,Arkansas,Male,1902,7,25,1
1081,Black,Hanging,Arkansas,Male,1902,9,26,1
1082,Black,Hanging,Arkansas,Male,1902,11,7,2
1083,Black,Hanging,Arkansas,Male,1902,12,12,11
1084,Black,Hanging,Arkansas,Male,1903,3,20,1
1085,Black,Hanging,Arkansas,Male,1903,3,20,1
1086,White,Hanging,Arkansas,Male,1903,6,19,1
1087,White,Hanging,Arkansas,Male,1903,6,19,1
1088,Black,Hanging,Arkansas,Male,1903,8,14,1
1089,Black,Hanging,Arkansas,Male,1903,9,4,1
1090,Black,Hanging,Arkansas,Male,1904,1,28,1
1091,Black,Hanging,Arkansas,Male,1904,4,15,1
1092,Black,Hanging,Arkansas,Male,1904,4,15,1
1093,White,Hanging,Arkansas,Male,1904,6,9,1
1094,Black,Hanging,Arkansas,Male,1904,6,25,2
1095,Black,Hanging,Arkansas,Male,1904,7,7,1
1096,White,Hanging,Arkansas,Male,1904,7,9,10
1097,Black,Hanging,Arkansas,Male,1904,10,12,1
1098,White,Hanging,Arkansas,Male,1904,11,25,1
1099,Black,Hanging,Arkansas,Male,1904,12,2,1
1101,Black,Hanging,Arkansas,Male,1905,2,7,1
1102,Black,Hanging,Arkansas,Male,1905,3,10,10
1103,Black,Hanging,Arkansas,Male,1905,4,6,1
1104,White,Hanging,Arkansas,Male,1906,4,4,1
1105,Black,Hanging,Arkansas,Male,1906,7,20,1
1106,Black,Hanging,Arkansas,Male,1909,1,22,1
1109,Black,Hanging,Arkansas,Male,1910,1,19,1
1110,Black,Hanging,Arkansas,Male,1910,1,19,1
1111,White,Hanging,Arkansas,Male,1910,3,7,2
1113,White,Hanging,Arkansas,Male,1910,5,6,1
1114,White,Hanging,Arkansas,Male,1910,5,26,1
1115,White,Hanging,Arkansas,Male,1910,8,12,10
1116,Black,Hanging,Arkansas,Male,1910,9,2,2
1117,White,Hanging,Arkansas,Male,1911,4,21,1
1118,Black,Hanging,Arkansas,Male,1911,4,21,2
1119,Black,Hanging,Arkansas,Male,1911,12,15,1
1120,Black,Hanging,Arkansas,Male,1911,12,15,1
1121,Black,Hanging,Arkansas,Male,1911,12,15,1
1122,Black,Hanging,Arkansas,Male,1912,1,5,2
1123,White,Hanging,Arkansas,Male,1912,1,26,1
1124,White,Hanging,Arkansas,Male,1912,1,26,1
1125,Black,Hanging,Arkansas,Male,1912,1,26,2
1126,White,Hanging,Arkansas,Male,1912,6,7,1
1127,Black,Hanging,Arkansas,Male,1912,6,21,1
1128,Black,Hanging,Arkansas,Male,1912,7,5,1
1129,Black,Hanging,Arkansas,Male,1912,7,5,1
1130,Black,Hanging,Arkansas,Male,1912,9,27,1
1131,Black,Hanging,Arkansas,Male,1912,9,27,1
1132,White,Hanging,Arkansas,Male,1912,11,1,1
1133,White,Hanging,Arkansas,Male,1913,6,2,1
1134,Black,Hanging,Arkansas,Male,1913,7,14,1
1135,Black,Hanging,Arkansas,Male,1913,7,28,10
1136,White,Hanging,Arkansas,Male,1913,8,11,11
1137,Black,Electrocution,Arkansas,Male,1913,9,5,2
1138,White,Hanging,Arkansas,Male,1913,9,11,1
1139,Black,Electrocution,Arkansas,Male,1913,12,12,1
1140,Black,Hanging,Arkansas,Male,1914,3,14,1
1141,Black,Electrocution,Arkansas,Male,1914,3,28,1
1142,White,Hanging,Arkansas,Male,1914,7,15,1
1143,Black,Electrocution,Arkansas,Male,1914,12,8,1
1144,White,Electrocution,Arkansas,Male,1914,12,18,1
1145,Black,Electrocution,Arkansas,Male,1915,3,19,1
1146,Black,Electrocution,Arkansas,Male,1915,4,2,1
1148,White,Electrocution,Arkansas,Male,1915,7,28,1
1149,Black,Electrocution,Arkansas,Male,1917,3,13,10
1150,Black,Electrocution,Arkansas,Male,1917,3,31,1
1151,Black,Electrocution,Arkansas,Male,1917,6,22,1
1152,Black,Electrocution,Arkansas,Male,1917,6,22,1
1153,Black,Electrocution,Arkansas,Male,1918,7,26,1
1154,White,Electrocution,Arkansas,Male,1918,8,23,1
1155,Native American,Electrocution,Arkansas,Male,1920,8,14,10
1156,Black,Electrocution,Arkansas,Male,1920,11,19,1
1157,Black,Electrocution,Arkansas,Male,1921,4,29,1
1158,Black,Electrocution,Arkansas,Male,1921,6,17,1
1159,White,Electrocution,Arkansas,Male,1921,10,14,1
1160,Black,Electrocution,Arkansas,Male,1921,12,30,1
1161,Black,Electrocution,Arkansas,Male,1922,3,10,1
1162,White,Electrocution,Arkansas,Male,1923,2,2,1
1163,White,Electrocution,Arkansas,Male,1923,2,2,1
1164,White,Electrocution,Arkansas,Male,1923,2,2,1
1165,White,Electrocution,Arkansas,Male,1923,2,2,1
1166,White,Electrocution,Arkansas,Male,1923,7,27,1
1168,White,Electrocution,Arkansas,Male,1924,4,18,1
1169,Black,Electrocution,Arkansas,Male,1924,6,27,11
1170,Black,Electrocution,Arkansas,Male,1924,6,27,11
1171,Black,Electrocution,Arkansas,Male,1925,6,26,1
1172,Black,Electrocution,Arkansas,Male,1925,6,26,1
1173,White,Electrocution,Arkansas,Male,1925,11,13,10
1174,White,Electrocution,Arkansas,Male,1926,1,8,10
1175,Black,Electrocution,Arkansas,Male,1926,1,8,1
1176,Black,Electrocution,Arkansas,Male,1926,2,5,10
1177,Black,Electrocution,Arkansas,Male,1926,2,5,10
1178,Black,Electrocution,Arkansas,Male,1926,2,12,1
1179,Black,Electrocution,Arkansas,Male,1926,2,12,1
1180,Black,Electrocution,Arkansas,Male,1926,2,12,1
1181,Black,Electrocution,Arkansas,Male,1926,2,12,1
1183,Black,Electrocution,Arkansas,Male,1926,6,9,1
1184,Black,Electrocution,Arkansas,Male,1927,6,24,1
1185,Black,Electrocution,Arkansas,Male,1927,9,2,1
1186,Black,Electrocution,Arkansas,Male,1927,9,2,1
1187,Black,Electrocution,Arkansas,Male,1928,3,30,1
1188,Black,Electrocution,Arkansas,Male,1928,3,30,1
1189,Black,Electrocution,Arkansas,Male,1928,7,10,1
1190,Black,Electrocution,Arkansas,Male,1928,9,10,10
1191,Black,Electrocution,Arkansas,Male,1930,1,24,1
1192,Black,Electrocution,Arkansas,Male,1930,3,21,10
1193,Black,Electrocution,Arkansas,Male,1930,3,21,10
1194,Black,Electrocution,Arkansas,Male,1930,6,20,10
1195,Black,Electrocution,Arkansas,Male,1930,7,25,10
1196,White,Electrocution,Arkansas,Male,1930,8,15,1
1197,Black,Electrocution,Arkansas,Male,1930,11,14,10
1198,Black,Electrocution,Arkansas,Male,1930,11,14,10
1199,Black,Electrocution,Arkansas,Male,1930,11,14,10
1200,Black,Electrocution,Arkansas,Male,1930,11,14,10
1201,Black,Electrocution,Arkansas,Male,1931,7,31,1
1202,Black,Electrocution,Arkansas,Male,1932,7,8,1
1203,Black,Electrocution,Arkansas,Male,1932,11,25,2
1204,Black,Electrocution,Arkansas,Male,1933,6,30,2
1205,Black,Electrocution,Arkansas,Male,1933,7,14,10
1206,Black,Electrocution,Arkansas,Male,1933,12,8,1
1207,Black,Electrocution,Arkansas,Male,1933,12,8,1
1208,Black,Electrocution,Arkansas,Male,1934,2,9,1
1209,Black,Electrocution,Arkansas,Male,1934,5,11,10
1210,Black,Electrocution,Arkansas,Male,1934,11,2,10
1211,White,Electrocution,Arkansas,Male,1935,2,23,1
1212,White,Electrocution,Arkansas,Male,1935,3,1,10
1213,White,Electrocution,Arkansas,Male,1935,3,8,1
1214,Black,Electrocution,Arkansas,Male,1935,8,23,1
1215,White,Electrocution,Arkansas,Male,1935,9,28,10
1216,White,Electrocution,Arkansas,Male,1935,9,28,10
1217,White,Electrocution,Arkansas,Male,1935,11,11,10
1218,Black,Electrocution,Arkansas,Male,1935,12,13,1
1219,Black,Electrocution,Arkansas,Male,1935,12,13,1
1220,White,Electrocution,Arkansas,Male,1936,10,23,10
1221,White,Electrocution,Arkansas,Male,1936,11,6,1
